customer_id,active,created_at,createdat_id,last_modified_date,last_modified_date_id,country,customer_type,document_number,document_type,customer_role
MFS00008119,t,2025-10-26 10:21:48.76,20251026,2025-10-26 10:21:48.76,20251026,Kenya,INDIVIDUAL,8d62d595-e00d-4f1a-a56a-7f7855d61119,NATIONAL_ID,Borrower
MFS00008120,t,2025-10-26 10:34:48.727,20251026,2025-10-26 10:34:48.727,20251026,Kenya,INDIVIDUAL,e61b41b0-601c-4501-bc16-3823a187fd2b,NATIONAL_ID,Borrower
MFS00008121,t,2025-10-26 10:37:48.749,20251026,2025-10-26 10:37:48.749,20251026,Kenya,INDIVIDUAL,d14ae4bb-bc8a-4b30-ac8a-b3adf70bfa53,NATIONAL_ID,Borrower
MFS00008122,t,2025-10-26 12:19:18.782,20251026,2025-10-26 12:19:18.782,20251026,Kenya,INDIVIDUAL,01ddcea1-13b8-4475-888a-73bd65ffd463,NATIONAL_ID,Borrower
MFS00008123,t,2025-10-26 12:26:48.7,20251026,2025-10-26 12:26:48.7,20251026,Kenya,INDIVIDUAL,6b6610fe-86d4-4d5c-9d4a-21b9f12ec1ae,NATIONAL_ID,Borrower
MFS00008124,t,2025-10-26 12:51:18.774,20251026,2025-10-26 12:51:18.774,20251026,Kenya,INDIVIDUAL,2c3c7139-61d3-455c-a732-ff3930d93244,NATIONAL_ID,Borrower
MFS00008125,t,2025-10-26 13:24:48.849,20251026,2025-10-26 13:24:48.849,20251026,Kenya,INDIVIDUAL,ID-18b5e2df-2b2f-4572-a14f-3a90e013f934,NATIONAL_ID,Borrower
MFS00008126,t,2025-10-26 13:30:18.829,20251026,2025-10-26 13:30:18.829,20251026,Kenya,INDIVIDUAL,65642d57-c47d-42e6-a0fc-bbd1f0daae75,NATIONAL_ID,Borrower
MFS00008127,t,2025-10-26 15:08:48.762,20251026,2025-10-26 15:08:48.762,20251026,Kenya,INDIVIDUAL,d483930e-b92c-4803-bf39-34246cf26d2b,NATIONAL_ID,Borrower
MFS00008128,t,2025-10-26 15:09:18.709,20251026,2025-10-26 15:09:18.709,20251026,Kenya,INDIVIDUAL,1ae91a0b-6107-47a6-8a15-331c6a386d00,NATIONAL_ID,Borrower
MFS00008129,t,2025-10-26 15:44:48.716,20251026,2025-10-26 15:44:48.716,20251026,Kenya,INDIVIDUAL,ddfe4635-308d-421e-94bd-35894ab452dd,NATIONAL_ID,Borrower
MFS00008130,t,2025-10-26 15:48:48.711,20251026,2025-10-26 15:48:48.711,20251026,Kenya,INDIVIDUAL,eb39fd7b-fd9a-4891-acb9-9a2e0c90307f,NATIONAL_ID,Borrower
MFS00008131,t,2025-10-26 15:53:48.715,20251026,2025-10-26 15:53:48.715,20251026,Kenya,INDIVIDUAL,1f48c177-5705-47d9-9a9f-820dc6ffbe5b,NATIONAL_ID,Borrower
MFS00008132,t,2025-10-26 15:58:48.713,20251026,2025-10-26 15:58:48.713,20251026,Kenya,INDIVIDUAL,47315268-33d0-4293-8f97-993888f9b50b,NATIONAL_ID,Borrower
MFS00008133,t,2025-10-26 16:18:48.769,20251026,2025-10-26 16:18:48.769,20251026,Kenya,INDIVIDUAL,6a28f5e8-ce85-4c4b-818f-b91871bd0bb3,NATIONAL_ID,Borrower
MFS00008134,t,2025-10-26 16:39:18.761,20251026,2025-10-26 16:39:18.761,20251026,Kenya,INDIVIDUAL,0792226a-a7c4-43d2-8c54-f59316b306b7,NATIONAL_ID,Borrower
MFS00008135,t,2025-10-26 16:45:48.925,20251026,2025-10-26 16:45:48.925,20251026,Kenya,INDIVIDUAL,236fb770-0839-4705-b5e9-9d50800ab01f,NATIONAL_ID,Borrower
MFS00008136,t,2025-10-26 18:46:48.764,20251026,2025-10-26 18:46:48.764,20251026,Kenya,INDIVIDUAL,ace16483-0d89-4de8-88c4-ae7dfc98baa3,NATIONAL_ID,Borrower
MFS00008137,t,2025-10-26 18:50:18.723,20251026,2025-10-26 18:50:18.723,20251026,Kenya,INDIVIDUAL,8b27ebdd-69fa-4808-adb1-e907c6215d73,NATIONAL_ID,Borrower
MFS00008138,t,2025-10-26 19:30:18.81,20251026,2025-10-26 19:30:18.81,20251026,Kenya,INDIVIDUAL,03cf73e8-cc96-42fd-a3c6-d2e84ebe4ad4,NATIONAL_ID,Borrower
MFS00008139,t,2025-10-26 19:30:48.845,20251026,2025-10-26 19:30:48.845,20251026,Kenya,INDIVIDUAL,2cfe0e22-49ab-4689-b9ba-baa37fdb7793,NATIONAL_ID,Borrower
MFS00008140,t,2025-10-26 19:32:48.867,20251026,2025-10-26 19:32:48.867,20251026,Kenya,INDIVIDUAL,ea59d002-3c73-4828-b32a-971f767bcf28,NATIONAL_ID,Borrower
MFS00008141,t,2025-10-26 19:34:48.8,20251026,2025-10-26 19:34:48.8,20251026,Kenya,INDIVIDUAL,c5ade54c-70de-4997-91f2-50b809bbd62a,NATIONAL_ID,Borrower
MFS00008142,t,2025-10-26 19:36:18.692,20251026,2025-10-26 19:36:18.692,20251026,Kenya,INDIVIDUAL,dbc3a9f1-518a-4649-bc52-afccc353741c,NATIONAL_ID,Borrower
MFS00008143,t,2025-10-26 19:46:48.733,20251026,2025-10-26 19:46:48.733,20251026,Kenya,INDIVIDUAL,75fa314f-748a-4f70-9d14-a7c603ecc8ab,NATIONAL_ID,Borrower
MFS00008144,t,2025-10-26 21:28:18.744,20251026,2025-10-26 21:28:18.744,20251026,Kenya,INDIVIDUAL,9e8bd6a1-5e25-4010-b138-048b26500a43,NATIONAL_ID,Borrower
MFS00008145,t,2025-10-26 22:01:18.727,20251026,2025-10-26 22:01:18.727,20251026,Kenya,INDIVIDUAL,facd9a0b-ace4-41f4-ac06-059116b6b4ba,NATIONAL_ID,Borrower
MFS00008146,t,2025-10-26 22:31:18.719,20251026,2025-10-26 22:31:18.719,20251026,Kenya,INDIVIDUAL,d7522a62-7860-4a77-ab8a-2db72ebf4991,NATIONAL_ID,Borrower
MFS00008147,t,2025-10-27 03:34:49.039,20251027,2025-10-27 03:34:49.039,20251027,Kenya,INDIVIDUAL,c01f1d57-eea6-4bbc-8576-e746a16ec045,NATIONAL_ID,Borrower
MFS00008148,t,2025-10-27 06:27:18.805,20251027,2025-10-27 06:27:18.805,20251027,Kenya,INDIVIDUAL,28aeb9d5-3ca8-4269-ac1f-5cfbfa5a3915,NATIONAL_ID,Borrower
MFS00008149,t,2025-10-27 06:50:18.735,20251027,2025-10-27 06:50:18.735,20251027,Kenya,INDIVIDUAL,2ea6b1d5-1aa3-4ad6-85fc-1ea85305f30d,NATIONAL_ID,Borrower
MFS00008150,t,2025-10-27 07:34:48.767,20251027,2025-10-27 07:34:48.767,20251027,Kenya,INDIVIDUAL,bb87ad8d-f14e-4390-badf-55c9973d1630,NATIONAL_ID,Borrower
MFS00008151,t,2025-10-27 08:03:48.737,20251027,2025-10-27 08:03:48.737,20251027,Kenya,INDIVIDUAL,d659ca5b-72f2-4f5e-a88b-bad0c36893a1,NATIONAL_ID,Borrower
MFS00008152,t,2025-10-27 09:05:48.808,20251027,2025-10-27 09:05:48.808,20251027,Kenya,INDIVIDUAL,0bad3268-c1f0-44a7-ad36-608920009e3e,NATIONAL_ID,Borrower
MFS00008153,t,2025-10-27 09:06:48.689,20251027,2025-10-27 09:06:48.689,20251027,Kenya,INDIVIDUAL,5dcefe9f-5977-4ea0-8046-f07f1dcf725b,NATIONAL_ID,Borrower
MFS00008154,t,2025-10-27 09:51:48.712,20251027,2025-10-27 09:51:48.712,20251027,Kenya,INDIVIDUAL,b0e1a95b-3659-4ee9-9b50-cce01cc82dc8,NATIONAL_ID,Borrower
MFS00008155,t,2025-10-27 11:03:18.745,20251027,2025-10-27 11:03:18.745,20251027,Kenya,INDIVIDUAL,743daeb8-2135-4724-a4d3-56c3cc2d9057,NATIONAL_ID,Borrower
MFS00008156,t,2025-10-27 11:58:18.733,20251027,2025-10-27 11:58:18.733,20251027,Kenya,INDIVIDUAL,c1b9b7b0-256d-4038-a1f8-e542ba973502,NATIONAL_ID,Borrower
MFS00008157,t,2025-10-27 11:59:48.703,20251027,2025-10-27 11:59:48.703,20251027,Kenya,INDIVIDUAL,ff659fac-4c5b-44c6-8a8a-34b1191410ce,NATIONAL_ID,Borrower
MFS00008158,t,2025-10-27 12:08:48.743,20251027,2025-10-27 12:08:48.743,20251027,Kenya,INDIVIDUAL,9c49b823-783c-411f-8ff2-c6c5bb653ee4,NATIONAL_ID,Borrower
MFS00008159,t,2025-10-27 12:14:18.673,20251027,2025-10-27 12:14:18.673,20251027,Kenya,INDIVIDUAL,81cd0ae2-af0e-4b53-beae-95e3894f1e5e,NATIONAL_ID,Borrower
MFS00008160,t,2025-10-27 12:14:48.717,20251027,2025-10-27 12:14:48.717,20251027,Kenya,INDIVIDUAL,1e679030-c7ce-4f9b-939c-18525d306b52,NATIONAL_ID,Borrower
MFS00008161,t,2025-10-27 12:40:18.732,20251027,2025-10-27 12:40:18.732,20251027,Kenya,INDIVIDUAL,d2affd85-3df3-47ca-a3cd-34588c707c01,NATIONAL_ID,Borrower
MFS00008162,t,2025-10-27 13:00:48.751,20251027,2025-10-27 13:00:48.751,20251027,Kenya,INDIVIDUAL,25fad4df-48c8-4664-8628-61a520c3539d,NATIONAL_ID,Borrower
MFS00008163,t,2025-10-27 15:56:48.756,20251027,2025-10-27 15:56:48.756,20251027,Kenya,INDIVIDUAL,bad20203-f55c-4d16-9707-f87a31b0dc53,NATIONAL_ID,Borrower
MFS00008164,t,2025-10-27 16:40:18.708,20251027,2025-10-27 16:40:18.708,20251027,Kenya,INDIVIDUAL,e874199d-d950-43ba-b921-9c6f62d65d65,NATIONAL_ID,Borrower
MFS00008165,t,2025-10-27 17:33:48.738,20251027,2025-10-27 17:33:48.738,20251027,Kenya,INDIVIDUAL,51cd84f2-b0b8-40f8-a3c9-bc4b132abd17,NATIONAL_ID,Borrower
MFS00008166,t,2025-10-27 18:00:48.734,20251027,2025-10-27 18:00:48.734,20251027,Kenya,INDIVIDUAL,17fa93ad-bab2-477e-8a9d-87155f5583a8,NATIONAL_ID,Borrower
MFS00008167,t,2025-10-27 18:39:48.704,20251027,2025-10-27 18:39:48.704,20251027,Kenya,INDIVIDUAL,06672ca6-243f-48d4-b100-840b5f5315a3,NATIONAL_ID,Borrower
MFS00008168,t,2025-10-27 19:31:48.85,20251027,2025-10-27 19:31:48.85,20251027,Kenya,INDIVIDUAL,900d887a-a884-487d-85b5-94e5ee0e67be,NATIONAL_ID,Borrower
MFS00008169,t,2025-10-27 19:32:18.723,20251027,2025-10-27 19:32:18.723,20251027,Kenya,INDIVIDUAL,0abe86bc-1072-4808-9f60-166246ccf4ba,NATIONAL_ID,Borrower
MFS00008170,t,2025-10-27 20:00:18.693,20251027,2025-10-27 20:00:18.693,20251027,Kenya,INDIVIDUAL,849dfe7b-ef7c-443f-b095-87af5325664d,NATIONAL_ID,Borrower
MFS00008171,t,2025-10-27 20:01:48.712,20251027,2025-10-27 20:01:48.712,20251027,Kenya,INDIVIDUAL,8e0c83ab-3cf9-4c54-baf1-721a0fa009e9,NATIONAL_ID,Borrower
MFS00008172,t,2025-10-27 21:28:48.708,20251027,2025-10-27 21:28:48.708,20251027,Kenya,INDIVIDUAL,abaa8f30-d5df-4eac-8d07-728ea612c2e9,NATIONAL_ID,Borrower
MFS00008173,t,2025-10-27 22:47:18.754,20251027,2025-10-27 22:47:18.754,20251027,Kenya,INDIVIDUAL,f3392a7e-c608-4806-8293-7823858c25e4,NATIONAL_ID,Borrower
MFS00008174,t,2025-10-28 06:44:18.743,20251028,2025-10-28 06:44:18.743,20251028,Kenya,INDIVIDUAL,869b852a-9cd7-4f1c-b12a-e5af9f9c9a66,NATIONAL_ID,Borrower
MFS00008175,t,2025-10-28 06:48:48.707,20251028,2025-10-28 06:48:48.707,20251028,Kenya,INDIVIDUAL,ef6a6794-9c34-4698-9be0-6c5127b9592a,NATIONAL_ID,Borrower
MFS00008176,t,2025-10-28 07:35:18.706,20251028,2025-10-28 07:35:18.706,20251028,Kenya,INDIVIDUAL,032f8117-5f1c-4e20-be01-b4fb890c2bdf,NATIONAL_ID,Borrower
MFS00008177,t,2025-10-28 08:35:48.721,20251028,2025-10-28 08:35:48.721,20251028,Kenya,INDIVIDUAL,b37bb403-c1f5-4375-b151-e2d0618be455,NATIONAL_ID,Borrower
MFS00008178,t,2025-10-28 09:09:18.743,20251028,2025-10-28 09:09:18.743,20251028,Kenya,INDIVIDUAL,a08afdf5-9283-4eea-b9d0-0c247bb3efb4,NATIONAL_ID,Borrower
MFS00008179,t,2025-10-28 09:59:18.75,20251028,2025-10-28 09:59:18.75,20251028,Kenya,INDIVIDUAL,7069d423-17c7-4130-8c15-c19fab434af7,NATIONAL_ID,Borrower
MFS00008180,t,2025-10-28 11:40:48.713,20251028,2025-10-28 11:40:48.713,20251028,Kenya,INDIVIDUAL,0dc62570-d5cf-4b4c-aeee-6f5d9f6a3704,NATIONAL_ID,Borrower
MFS00008181,t,2025-10-28 12:04:48.713,20251028,2025-10-28 12:04:48.713,20251028,Kenya,INDIVIDUAL,fcbad21a-6a9e-4121-9084-3b182f417cee,NATIONAL_ID,Borrower
MFS00008182,t,2025-10-28 12:07:48.787,20251028,2025-10-28 12:07:48.787,20251028,Kenya,INDIVIDUAL,0ba8f651-7510-41ec-87bb-4e2c42903672,NATIONAL_ID,Borrower
MFS00008183,t,2025-10-28 12:25:48.817,20251028,2025-10-28 12:25:48.817,20251028,Kenya,INDIVIDUAL,5044dc19-39d3-41b7-b02a-365829252317,NATIONAL_ID,Borrower
MFS00008184,t,2025-10-28 12:55:18.8,20251028,2025-10-28 12:55:18.8,20251028,Kenya,INDIVIDUAL,852f25fc-a639-45d6-8df2-1f2f00955c03,NATIONAL_ID,Borrower
MFS00008185,t,2025-10-28 13:23:48.796,20251028,2025-10-28 13:23:48.796,20251028,Kenya,INDIVIDUAL,bd4503e8-d3db-4480-946c-014adfd6a673,NATIONAL_ID,Borrower
MFS00008186,t,2025-10-28 13:46:18.718,20251028,2025-10-28 13:46:18.718,20251028,Kenya,INDIVIDUAL,28701018-6a32-46f7-8a2c-d7feee97394f,NATIONAL_ID,Borrower
MFS00008187,t,2025-10-28 14:09:48.707,20251028,2025-10-28 14:09:48.707,20251028,Kenya,INDIVIDUAL,f772b1c1-7a1d-41b1-8c29-57ae4af8fdf2,NATIONAL_ID,Borrower
MFS00008188,t,2025-10-28 15:46:18.741,20251028,2025-10-28 15:46:18.741,20251028,Kenya,INDIVIDUAL,185fc05a-47db-497a-b396-2de11058c910,NATIONAL_ID,Borrower
MFS00008189,t,2025-10-28 15:49:48.718,20251028,2025-10-28 15:49:48.718,20251028,Kenya,INDIVIDUAL,adbf8f81-1f2f-4984-9bc6-38166f29f909,NATIONAL_ID,Borrower
MFS00008190,t,2025-10-28 16:13:18.746,20251028,2025-10-28 16:13:18.746,20251028,Kenya,INDIVIDUAL,c5e8086f-9a7c-4484-855d-62f54d4e0ba0,NATIONAL_ID,Borrower
MFS00008191,t,2025-10-28 17:01:18.736,20251028,2025-10-28 17:01:18.736,20251028,Kenya,INDIVIDUAL,648f8b79-a943-4a6a-b893-7c811d0d410e,NATIONAL_ID,Borrower
MFS00008192,t,2025-10-28 17:24:48.689,20251028,2025-10-28 17:24:48.689,20251028,Kenya,INDIVIDUAL,fdf88340-791b-4d55-97a1-e842276de038,NATIONAL_ID,Borrower
MFS00008193,t,2025-10-28 18:48:48.747,20251028,2025-10-28 18:48:48.747,20251028,Kenya,INDIVIDUAL,3cd06103-5606-4ef7-8eac-34886ef85f93,NATIONAL_ID,Borrower
MFS00008194,t,2025-10-28 18:59:48.867,20251028,2025-10-28 18:59:48.867,20251028,Kenya,INDIVIDUAL,56da3681-2acf-4dc4-8360-2087269f6fed,NATIONAL_ID,Borrower
MFS00008195,t,2025-10-28 19:11:18.709,20251028,2025-10-28 19:11:18.709,20251028,Kenya,INDIVIDUAL,a728ddab-63b0-429e-bbaf-99bb95279b2a,NATIONAL_ID,Borrower
MFS00008196,t,2025-10-28 19:37:18.832,20251028,2025-10-28 19:37:18.832,20251028,Kenya,INDIVIDUAL,037e94a0-6458-499a-882f-8650b8c6bd79,NATIONAL_ID,Borrower
MFS00008197,t,2025-10-28 19:40:18.841,20251028,2025-10-28 19:40:18.841,20251028,Kenya,INDIVIDUAL,b5619576-e034-4f47-903e-118e599605ad,NATIONAL_ID,Borrower
MFS00008198,t,2025-10-28 19:40:20.427,20251028,2025-10-28 19:40:20.427,20251028,Kenya,INDIVIDUAL,b52c02d5-824d-4ea7-871c-68dff884cf04,NATIONAL_ID,Borrower
MFS00008199,t,2025-10-28 19:42:18.837,20251028,2025-10-28 19:42:18.837,20251028,Kenya,INDIVIDUAL,73caf92a-5b66-47bb-828f-44026bf71d19,NATIONAL_ID,Borrower
MFS00008200,t,2025-10-28 19:50:48.704,20251028,2025-10-28 19:50:48.704,20251028,Kenya,INDIVIDUAL,,NATIONAL_ID,Borrower
MFS00008201,t,2025-10-28 20:41:48.733,20251028,2025-10-28 20:41:48.733,20251028,Kenya,INDIVIDUAL,4cfcc6b4-0ed5-4622-bdc7-3e42e33be50e,NATIONAL_ID,Borrower
MFS00008202,t,2025-10-28 21:17:18.757,20251028,2025-10-28 21:17:18.757,20251028,Kenya,INDIVIDUAL,3851d79a-0d7e-4f6f-a5bc-2038f230fd09,NATIONAL_ID,Borrower
MFS00008203,t,2025-10-28 21:51:18.722,20251028,2025-10-28 21:51:18.722,20251028,Kenya,INDIVIDUAL,b1ecc51e-25b0-49b6-b847-75cd68e826df,NATIONAL_ID,Borrower
MFS00008204,t,2025-10-28 21:58:18.705,20251028,2025-10-28 21:58:18.705,20251028,Kenya,INDIVIDUAL,a102e1f5-c75f-4599-bf23-36abc1d291a3,NATIONAL_ID,Borrower
MFS00008205,t,2025-10-28 23:05:48.758,20251028,2025-10-28 23:05:48.758,20251028,Kenya,INDIVIDUAL,5e1ee4d9-d2c1-4edd-9ff7-db6d4252e2e3,NATIONAL_ID,Borrower
MFS00008206,t,2025-10-29 04:23:18.933,20251029,2025-10-29 04:23:18.933,20251029,Kenya,INDIVIDUAL,,NATIONAL_ID,Borrower
MFS00008207,t,2025-10-29 06:49:18.729,20251029,2025-10-29 06:49:18.729,20251029,Kenya,INDIVIDUAL,cb6af8c8-3ef5-4c48-b57a-b0a8bfbb05ef,NATIONAL_ID,Borrower
MFS00008208,t,2025-10-29 07:00:48.714,20251029,2025-10-29 07:00:48.714,20251029,Kenya,INDIVIDUAL,30906980-7b0b-4ddb-be6f-8f4682e373fd,NATIONAL_ID,Borrower
MFS00008209,t,2025-10-29 07:02:18.747,20251029,2025-10-29 07:02:18.747,20251029,Kenya,INDIVIDUAL,982555b0-f833-4b56-a4a0-c7a584a2985b,NATIONAL_ID,Borrower
MFS00008210,t,2025-10-29 07:22:48.722,20251029,2025-10-29 07:22:48.722,20251029,Kenya,INDIVIDUAL,d53d9177-058c-4029-a32d-020feaf55221,NATIONAL_ID,Borrower
MFS00008211,t,2025-10-29 07:36:18.727,20251029,2025-10-29 07:36:18.727,20251029,Kenya,INDIVIDUAL,47c13772-bc4a-4565-a8d3-528da7e3c663,NATIONAL_ID,Borrower
MFS00008212,t,2025-10-29 09:20:48.712,20251029,2025-10-29 09:20:48.712,20251029,Kenya,INDIVIDUAL,0e263208-8f92-4cf5-82d2-bb5ad0f6ddb4,NATIONAL_ID,Borrower
MFS00008213,t,2025-10-29 09:36:18.727,20251029,2025-10-29 09:36:18.727,20251029,Kenya,INDIVIDUAL,68c49414-1092-425c-8bda-2785a84d9926,NATIONAL_ID,Borrower
MFS00008214,t,2025-10-29 09:42:18.723,20251029,2025-10-29 09:42:18.723,20251029,Kenya,INDIVIDUAL,44505171-d646-4df3-ba3a-a537e53008eb,NATIONAL_ID,Borrower
MFS00008215,t,2025-10-29 11:24:48.731,20251029,2025-10-29 11:24:48.731,20251029,Kenya,INDIVIDUAL,67185a4d-ea06-412c-96be-e27fb4fdb4ec,NATIONAL_ID,Borrower
MFS00008216,t,2025-10-29 11:29:18.667,20251029,2025-10-29 11:29:18.667,20251029,Kenya,INDIVIDUAL,94b20f9a-9ea0-4f49-87e5-6e7a4355e333,NATIONAL_ID,Borrower
MFS00008217,t,2025-10-29 12:01:18.717,20251029,2025-10-29 12:01:18.717,20251029,Kenya,INDIVIDUAL,3be0da42-0c66-4694-8392-3e883c88f255,NATIONAL_ID,Borrower
MFS00008218,t,2025-10-29 12:05:48.77,20251029,2025-10-29 12:05:48.77,20251029,Kenya,INDIVIDUAL,6cea79a6-b6fe-4f74-b179-c89b313ba4c2,NATIONAL_ID,Borrower
MFS00008219,t,2025-10-29 13:08:18.729,20251029,2025-10-29 13:08:18.729,20251029,Kenya,INDIVIDUAL,c55bb67f-cf8b-4625-b13f-8c381cdfed49,NATIONAL_ID,Borrower
MFS00008220,t,2025-10-29 13:36:18.687,20251029,2025-10-29 13:36:18.687,20251029,Kenya,INDIVIDUAL,19b2638f-3b77-480f-b15e-225572c0e11b,NATIONAL_ID,Borrower
MFS00008221,t,2025-10-29 15:38:18.927,20251029,2025-10-29 15:38:18.927,20251029,Kenya,INDIVIDUAL,40a34f6f-bb9d-4d01-ba25-30e1364a001d,NATIONAL_ID,Borrower
MFS00008222,t,2025-10-29 16:00:18.697,20251029,2025-10-29 16:00:18.697,20251029,Kenya,INDIVIDUAL,88c2c665-5305-4e0b-801c-dd46bc976401,NATIONAL_ID,Borrower
MFS00008223,t,2025-10-29 16:06:48.706,20251029,2025-10-29 16:06:48.706,20251029,Kenya,INDIVIDUAL,c1c2c422-7d92-4cc6-9152-66baa8b00e69,NATIONAL_ID,Borrower
MFS00008224,t,2025-10-29 19:26:48.85,20251029,2025-10-29 19:26:48.85,20251029,Kenya,INDIVIDUAL,5547a9e8-ad85-4f0c-b6c4-2f2342e862ee,NATIONAL_ID,Borrower
MFS00008225,t,2025-10-29 19:27:18.821,20251029,2025-10-29 19:27:18.821,20251029,Kenya,INDIVIDUAL,8ae6279a-827b-47c1-8025-b8e224d560c0,NATIONAL_ID,Borrower
MFS00008226,t,2025-10-29 19:28:18.94,20251029,2025-10-29 19:28:18.94,20251029,Kenya,INDIVIDUAL,5f3e8439-cbfe-4fb0-8c96-f689ee737201,NATIONAL_ID,Borrower
MFS00008227,t,2025-10-29 19:29:48.794,20251029,2025-10-29 19:29:48.794,20251029,Kenya,INDIVIDUAL,c0117a8c-b119-4d36-9870-abd4c3661cff,NATIONAL_ID,Borrower
MFS00008228,t,2025-10-29 19:31:18.691,20251029,2025-10-29 19:31:18.691,20251029,Kenya,INDIVIDUAL,6aacd2c3-7b88-4855-9af6-5c04b2a91bac,NATIONAL_ID,Borrower
MFS00008229,t,2025-10-29 20:23:18.804,20251029,2025-10-29 20:23:18.804,20251029,Kenya,INDIVIDUAL,8e2da84e-bcdf-4906-8bf6-5359d3b8fe4e,NATIONAL_ID,Borrower
MFS00008230,t,2025-10-29 20:40:18.869,20251029,2025-10-29 20:40:18.869,20251029,Kenya,INDIVIDUAL,355c4ff4-32c2-41d2-aff5-561472575b7b,NATIONAL_ID,Borrower
MFS00008231,t,2025-10-29 20:42:18.827,20251029,2025-10-29 20:42:18.827,20251029,Kenya,INDIVIDUAL,3af39c7d-d518-43b1-b076-24ad575aa103,NATIONAL_ID,Borrower
MFS00008232,t,2025-10-29 20:48:18.686,20251029,2025-10-29 20:48:18.686,20251029,Kenya,INDIVIDUAL,5ec65004-187d-4151-ad9c-b6078f0bcd24,NATIONAL_ID,Borrower
MFS00008233,t,2025-10-29 21:11:18.827,20251029,2025-10-29 21:11:18.827,20251029,Kenya,INDIVIDUAL,773ce6ca-472b-494c-9361-cf4694098539,NATIONAL_ID,Borrower
MFS00008234,t,2025-10-30 07:07:18.811,20251030,2025-10-30 07:07:18.811,20251030,Kenya,INDIVIDUAL,6e83d2e6-650c-4d21-ae19-419dadee4939,NATIONAL_ID,Borrower
MFS00008235,t,2025-10-30 12:05:48.49,20251030,2025-10-30 12:05:48.49,20251030,Kenya,INDIVIDUAL,bd388289-0ccb-4b74-9d1f-c7ad9a8b0583,NATIONAL_ID,Borrower
MFS00008236,t,2025-10-30 12:05:49.496,20251030,2025-10-30 12:05:49.496,20251030,Kenya,INDIVIDUAL,5a4aa6f5-14e4-404c-a571-0993e9fc2184,NATIONAL_ID,Borrower
MFS00008237,t,2025-10-30 12:11:48.394,20251030,2025-10-30 12:11:48.394,20251030,Kenya,INDIVIDUAL,8c75f7da-6afe-4db9-9bb6-72cd0e79c490,NATIONAL_ID,Borrower
MFS00008238,t,2025-10-30 12:53:18.385,20251030,2025-10-30 12:53:18.385,20251030,Kenya,INDIVIDUAL,09cd6b17-40ec-4981-a202-20d258566f3b,NATIONAL_ID,Borrower
MFS00008239,t,2025-10-30 13:43:18.403,20251030,2025-10-30 13:43:18.403,20251030,Kenya,INDIVIDUAL,d054bf68-ec87-454e-ab21-4b5f3a750791,NATIONAL_ID,Borrower
MFS00008240,t,2025-10-30 13:46:48.594,20251030,2025-10-30 13:46:48.594,20251030,Kenya,INDIVIDUAL,7208864d-46b2-40d5-b387-84499de79865,NATIONAL_ID,Borrower
MFS00008241,t,2025-10-30 13:50:18.381,20251030,2025-10-30 13:50:18.381,20251030,Kenya,INDIVIDUAL,462b548a-10f1-4274-a8fa-18c7f3a2d7a9,NATIONAL_ID,Borrower
MFS00008242,t,2025-10-30 14:01:48.405,20251030,2025-10-30 14:01:48.405,20251030,Kenya,INDIVIDUAL ,17097ad6-e345-4b54-b3da-b09c6d1c9864,NATIONAL_ID,Borrower
MFS00008243,t,2025-10-30 14:01:49.17,20251030,2025-10-30 14:01:49.17,20251030,Kenya,INDIVIDUAL,a76fe3e0-2ed2-4d83-b66a-73e77f165eda,NATIONAL_ID,Borrower
MFS00008244,t,2025-10-30 14:02:48.378,20251030,2025-10-30 14:02:48.378,20251030,Kenya,INDIVIDUAL,5300ce65-8208-404d-aa24-4158337e9716,NATIONAL_ID,Borrower
MFS00008245,t,2025-10-30 14:03:18.371,20251030,2025-10-30 14:03:18.371,20251030,Kenya,INDIVIDUAL,40c14e2c-23af-466a-9070-d2feea4f3fc4,NATIONAL_ID,Borrower
MFS00008246,t,2025-10-30 14:07:48.376,20251030,2025-10-30 14:07:48.376,20251030,Kenya,INDIVIDUAL,d7d4d1fd-3a74-4f83-b223-042053e1e73f,NATIONAL_ID,Borrower
MFS00008247,t,2025-10-30 14:18:18.363,20251030,2025-10-30 14:18:18.363,20251030,Kenya,INDIVIDUAL,4645f034-d82a-446b-b2f7-5c705452aa66,NATIONAL_ID,Borrower
MFS00008248,t,2025-10-30 14:27:48.384,20251030,2025-10-30 14:27:48.384,20251030,Kenya,INDIVIDUAL,c22d0fd4-d058-4ef8-be3a-4f4760d7c001,NATIONAL_ID,Borrower
MFS00008249,t,2025-10-30 14:35:18.56,20251030,2025-10-30 14:35:18.56,20251030,Kenya,INDIVIDUAL,eea522ea-2615-4216-aa39-bb047fb290f7,NATIONAL_ID,Borrower
MFS00008250,t,2025-10-30 14:57:18.41,20251030,2025-10-30 14:57:18.41,20251030,Kenya,INDIVIDUAL,92c16779-1bf2-4f38-833b-f42e518685d4,NATIONAL_ID,Borrower
MFS00008251,t,2025-10-30 15:03:18.421,20251030,2025-10-30 15:03:18.421,20251030,Kenya,INDIVIDUAL,8eaf4336-374b-4522-b843-202f3b9c303f,NATIONAL_ID,Borrower
MFS00008252,t,2025-10-30 15:05:48.355,20251030,2025-10-30 15:05:48.355,20251030,Kenya,INDIVIDUAL,01e1fd81-37ea-44eb-bfd2-1f9cea7d519b,NATIONAL_ID,Borrower
